↑  Dept,Division,Course,Last Name,First Name,Term,Year,Item 11. I found the course intellectually stimulating.,Item 22. The course provided me with a deeper understanding of the subject matter.,Item 33. The instructor created a course atmosphere that was conducive to my learning.,"Item 44. Course projects, assignments, tests and/or exams improved my understanding of the course material.","Item 55. Course projects, assignments, tests and/or exams provided opportunity for me to demonstrate an understanding of the course material.","Item 66. Overall, the quality of my learning experience in this course was:",Instructor generated enthusiasm,Course Workload,I would recommend this course,Number of Students Invited,Number of Respondents
ENVMT,ARTSC,Intro to Environment ENV100H1-F-LEC0101,Appolloni,Simon,Fall,2016,3.7,3.8,4.4,3.7,3.6,3.6,4.6,2.8,3.8,412,160
ENVMT,ARTSC,Multidiscpln Environ ENV221H1-F-LEC0101,Ing,Karen,Fall,2016,3.9,4.1,4.1,3.7,3.7,3.7,4.3,3.1,3.8,317,118
ENVMT,ARTSC,Environmental Skills ENV223H1-F-LEC0101,Abizaid,Christian,Fall,2016,3.1,3.1,3.9,3.5,3.6,2.9,3.6,4,2.6,78,29
ENVMT,ARTSC,Special Topics in ENV ENV281H1-F-LEC0101,Diamond,Miriam,Fall,2016,4.2,4.5,4.3,3.6,3.8,4,4.8,3.1,4.3,35,18
ENVMT,ARTSC,Special Topics in ENV ENV281H1-F-LEC0101,Easterbrook,Stephen,Fall,2016,4.2,4.5,4.4,3.6,3.8,4,4.5,3.1,4.3,35,18
ENVMT,ARTSC,Special Topics in ENV ENV282H1-F-LEC0101,Akrigg,Benjamin,Fall,2016,3.6,4,3.8,3.8,3.9,3.7,3.6,2.5,3.9,32,8
ENVMT,ARTSC,Special Topics in ENV ENV282H1-F-LEC0101,Morris,Stephen,Fall,2016,3.6,4,4.3,3.8,3.9,3.7,4,2.5,3.9,32,8
ENVMT,ARTSC,Special Topics in ENV ENV282H1-F-LEC0101,Yatchew,Adonis,Fall,2016,3.6,4,4.1,3.8,3.9,3.7,4.1,2.5,3.9,32,8
ENVMT,ARTSC,Lab and Field Methods ENV316H1-F-LEC0101,Rollinson,Njal,Fall,2016,4.5,4.6,4.9,4.7,4.5,4.6,4.7,4.2,4.6,15,15
ENVMT,ARTSC,Lab and Field Methods ENV316H1-F-LEC0101,Wunch,Debra,Fall,2016,4.5,4.6,4.9,4.7,4.5,4.6,4.5,4.2,4.6,15,15
ENVMT,ARTSC,Nationl Envtl Policy ENV320H1-F-LEC0101,Macdonald,Douglas,Fall,2016,3.8,4.3,4.1,3.9,4,3.9,4,3.1,3.8,56,20
ENVMT,ARTSC,Environment and Health ENV341H1-F-LEC0101,Wiseman,Clare,Fall,2016,4.1,4.3,4.1,3.9,4,4,3.9,3,4.1,67,25
ENVMT,ARTSC,Power of Eco Ideas ENV347H1-F-LEC0101,Houldin,Russell,Fall,2016,3,3.2,3.2,3.6,3.6,3.2,3.2,3.2,3.2,47,17
ENVMT,ARTSC,Energy&Climate Pol ENV350H1-F-LEC2501,Stewart,Keith,Fall,2016,3.8,4.3,3.6,3.1,2.9,3.2,3.7,2.7,3.7,64,11
ENVMT,ARTSC,Energy&Climate Pol ENV350H1-F-LEC5101,Stewart,Keith,Fall,2016,4.2,4.6,4.1,4,4.2,3.9,4.4,3.1,4.3,52,20
ENVMT,ARTSC,Environmental Law ENV422H1-F-LEC5101,Muldoon,Paul,Fall,2016,4.1,4.3,3.8,3.9,4.1,3.9,3.9,2.9,4.1,25,14
ENVMT,ARTSC,Professional Expr ENV440H1-F-LEC5101,Sider,David,Fall,2016,3.6,3.9,4.1,3.8,3.9,3.9,3.9,3.3,4.3,49,25
ENVMT,ARTSC,Current Env Topics ENV451H1-F-LEC0101,Vogt,Erich,Fall,2016,4.5,4.5,4.2,4.6,4.6,4.3,4.2,2.9,4.4,48,13
ENVMT,ARTSC,Spe Top Environment ENV481H1-F-LEC0101,Robinson,John,Fall,2016,4.2,4.1,4.7,4.3,4.3,4.4,4.4,3.6,4.4,20,14
ENVMT,ARTSC,Environmental Change ENV200H1-F-LEC0101,Verma,Romila,Summer,2016,3.5,3.6,4.1,3.7,3.5,3.5,N/A,N/A,N/A,115,34
ENVMT,ARTSC,Multidiscpln Environ ENV221H1-S-LEC0101,Pond,David,Summer,2016,4.1,4.6,4.4,4.1,4,4.2,4.5,3.1,4.1,58,14
ENVMT,ARTSC,Human Interactn with the EnvirJEE337H1-S-LEC0101,Ing,Karen,Winter,2017,3.7,3.7,4,3.8,3.5,3.7,4,3.3,3.7,27,15
ENVMT,ARTSC,Environmental Change ENV200H1-S-LEC0101,Ing,Karen,Winter,2015,3.4,3.6,3.5,3.5,3.5,3.3,3.7,2.8,3.4,405,89
ENVMT,ARTSC,Interdiscipln Environ ENV222H1-S-LEC0101,Macdonald,Douglas,Winter,2015,3.6,3.8,4,3.6,3.8,3.4,3.9,3.1,3.5,298,62
ENVMT,ARTSC,Urban Sustainability ENV307H1-S-LEC0101,Sider,David,Winter,2015,3.8,4,3.8,4.1,4.2,3.9,3.8,3.1,3.9,83,34
ENVMT,ARTSC,Intrnatnl Env Policy ENV322H1-S-LEC0101,Vogt,Erich,Winter,2015,3.9,4,4,3.6,3.4,3.4,4.3,3.5,3.6,65,31
ENVMT,ARTSC,Ontario Envtl Policy ENV323H1-S-LEC0101,Houldin,Russell,Winter,2015,3.3,3.4,3.8,3.7,3.7,3.5,3.9,3,3.7,48,18
ENVMT,ARTSC,Environmental Design ENV335H1-S-LEC0101,Waite-Chuah,Sheila,Winter,2015,3.3,3.4,2.9,3.1,3.1,2.8,3.2,2.7,3.1,91,43
ENVMT,ARTSC,Env Research ENV421H1-Y-LEC0101,Sider,David,Winter,2015,4,4.1,4.4,4.4,4.9,4.3,4,3.4,4.1,21,7
ENVMT,ARTSC,Current Env Topics ENV451H1-S-LEC0101,Rice,Roberta,Winter,2015,4.6,4.8,4.7,4.3,4.1,4.4,4.8,3.2,4.5,44,19
ENVMT,ARTSC,Intro to Environment ENV100H1-F-LEC0101,Appolloni,Simon,Fall,2015,3.7,3.8,4.5,3.7,3.8,3.8,4.7,2.7,4,412,137
ENVMT,ARTSC,Multidiscpln Environ ENV221H1-F-LEC0101,Ing,Karen,Fall,2015,3.8,3.9,4.1,3.7,3.6,3.5,4,3.2,3.6,265,81
ENVMT,ARTSC,Environmental Skills ENV223H1-F-LEC0101,Morrison,Karen,Fall,2015,2.2,3,3.2,3.1,3.2,2.6,3.3,2.9,2.4,77,25
ENVMT,ARTSC,Special Topics in ENV ENV281H1-F-LEC0101,Diamond,Miriam,Fall,2015,3.6,3.8,4,3.4,3.5,3.1,4.4,3.1,3.3,50,24
ENVMT,ARTSC,Special Topics in ENV ENV281H1-F-LEC0101,Easterbrook,Stephen,Fall,2015,3.6,3.8,4.4,3.4,3.5,3.1,4.3,3.1,3.3,50,24
ENVMT,ARTSC,Special Topics in ENV ENV281H1-F-LEC0101,Pasche Guignard,Florence,Fall,2015,3.6,3.8,3.6,3.4,3.5,3.1,3.7,3.1,3.3,50,24
ENVMT,ARTSC,Special Topics in ENV ENV282H1-F-LEC0101,Akinli Kocak,Sedef,Fall,2015,4,3.4,2.3,2.9,2.8,3,2.4,2.6,3.4,33,10
ENVMT,ARTSC,Special Topics in ENV ENV282H1-F-LEC0101,Akrigg,Benjamin,Fall,2015,4,3.4,4,2.9,2.8,3,3.7,2.6,3.4,33,10
ENVMT,ARTSC,Special Topics in ENV ENV282H1-F-LEC0101,Yatchew,Adonis,Fall,2015,4,3.4,3.7,2.9,2.8,3,3.8,2.6,3.4,33,10
ENVMT,ARTSC,Lab and Field Methods ENV316H1-F-LEC0101,Drake,Andrew,Fall,2015,3.9,4.1,4.6,4,3.9,3.5,4.6,4.8,3.5,19,11
ENVMT,ARTSC,Lab and Field Methods ENV316H1-F-LEC0101,Murphy,Jennifer,Fall,2015,3.9,4.1,3.8,4,3.9,3.5,4.1,4.8,3.5,19,11
ENVMT,ARTSC,Nationl Envtl Policy ENV320H1-F-LEC0101,Macdonald,Douglas,Fall,2015,3.8,4.1,4,3.8,4.1,3.7,4,3.4,3.4,77,21
ENVMT,ARTSC,Ecological Worldviews ENV333H1-F-LEC0101,Hathaway,Mark,Fall,2015,3.8,4.2,4.2,4,4.1,4,4.3,3.3,4,106,43
ENVMT,ARTSC,Environment and Health ENV341H1-F-LEC0101,Wiseman,Clare,Fall,2015,3.5,3.8,3.2,3.4,3.5,3.1,3.3,3.2,3.3,71,28
ENVMT,ARTSC,Terrestrial Energy ENV346H1-F-LEC2001,Sinclair,Ian,Fall,2015,3.4,4.8,4.4,3.6,4,3.6,4.2,2,4.4,8,5
ENVMT,ARTSC,Power of Eco Ideas ENV347H1-F-LEC0101,Houldin,Russell,Fall,2015,3.6,3.9,3.6,3.8,4,3.5,3.5,2.9,3.1,54,12
ENVMT,ARTSC,Energy&Climate Pol ENV350H1-F-LEC2001,Stewart,Keith,Fall,2015,4.1,4.4,4,3.6,3.5,3.7,4.3,3.3,3.6,73,21
ENVMT,ARTSC,Energy&Climate Pol ENV350H1-F-LEC5101,Stewart,Keith,Fall,2015,3.9,4.1,3.9,3.6,3.6,3.4,4.4,3.2,3.5,68,20
ENVMT,ARTSC,Environmental Law ENV422H1-F-LEC5101,Muldoon,Paul,Fall,2015,4.1,4.1,4.1,4,3.9,3.8,3.9,3.4,4.2,45,17
ENVMT,ARTSC,Professional Expr ENV440H1-F-LEC5101,Sider,David,Fall,2015,4.1,4.2,4.4,4.5,4.4,4.2,4.2,3.5,4.4,58,22
ENVMT,ARTSC,Current Env Topics ENV451H1-F-LEC0101,Vogt,Erich,Fall,2015,4.4,4.4,4.4,4.2,4.2,4.1,4.2,3,4,59,20
ENVMT,ARTSC,Human Interactn with the Envir JEE337H1-F-LEC0101,Belmont,Marco,Fall,2015,3.4,3.6,3.6,3.8,3.8,3.2,3.4,3.6,3.4,28,11
ENVMT,ARTSC,Environmental Change ENV200H1-S-LEC0101,Ing,Karen,Winter,2016,3.6,3.8,3.8,3.7,3.7,3.4,3.9,2.9,3.8,448,87
ENVMT,ARTSC,Environmental Design ENV335H1-S-LEC0101,Waite-Chuah,Sheila,Winter,2016,3.8,4.1,3.7,3.6,3.5,3.2,4,3,3.7,85,31
ENVMT,ARTSC,Env Research ENV421H1-Y-LEC0101,Sider,David,Winter,2016,3.9,4.4,4.6,4.4,4.4,4.4,4.3,3.4,4.2,26,14
ENVMT,ARTSC,Interdiscipln Environ ENV222H1-S-LEC0101,Macdonald,Douglas,Winter,2016,3.4,3.4,3.4,3.5,3.7,3.3,3.5,3.1,3.5,309,84
ENVMT,ARTSC,Intrnatnl Env Policy ENV322H1-S-LEC0101,Neville,Kathryn,Winter,2016,3.9,4.2,4.1,4.3,4.2,3.9,4.3,3.8,3.6,67,20
ENVMT,ARTSC,Ontario Envtl Policy ENV323H1-S-LEC0101,Houldin,Russell,Winter,2016,3.5,3.5,3.9,3.9,3.8,3.5,4,2.8,3.6,52,8
ENVMT,ARTSC,Multidiscpln Environ ENV221H1-LEC0101,Pond,David,Fall,2013,4,4.3,4.4,3.9,3.9,3.8,4.5,3,4.2,343,138
ENVMT,ARTSC,Environmental Skills ENV223H1-LEC0101,Abizaid,Christian,Fall,2013,2.1,2.7,2.7,3.3,3.4,2.1,2.9,3.6,2.1,90,36
ENVMT,ARTSC,Nationl Envtl Policy ENV320H1-LEC0101,Macdonald,Douglas,Fall,2013,4,4.1,4.1,4,4.1,3.8,4.2,3.8,3.9,66,18
ENVMT,ARTSC,Ecological Wrldviews ENV333H1-LEC0101,Hathaway,Mark,Fall,2013,3.5,3.6,3.5,3.4,3.5,3,3.8,4,3.2,98,51
ENVMT,ARTSC,Environment and Health ENV341H1-LEC0101,Wiseman,Clare,Fall,2013,3.4,3.7,3.1,3.6,3.6,2.9,3,3.3,3.4,100,30
ENVMT,ARTSC,Terrestrial Energy ENV346H1-LEC0101,Sinclair,Ian,Fall,2013,3.1,3.3,2.7,3.1,3.1,2.6,3,2.6,2.8,42,22
ENVMT,ARTSC,Power of Eco Ideas ENV347H1-LEC0101,Houldin,Russell,Fall,2013,2.9,3.3,3.4,3.8,3.8,2.9,3.5,3.3,3.1,68,16
ENVMT,ARTSC,Energy&Climate Pol ENV350H1-LEC2001,Stewart,Keith,Fall,2013,3.3,3.8,3.9,3.3,3.4,3.1,3.8,2.9,3.6,69,32
ENVMT,ARTSC,Energy&Climate Pol ENV350H1-LEC5101,Stewart,Keith,Fall,2013,4,4.2,4.1,3.8,3.7,3.8,4.4,3.1,4,91,28
ENVMT,ARTSC,Environmental Law ENV422H1-LEC5101,Muldoon,Paul,Fall,2013,3.8,4.1,4,3.9,4,3.6,4.3,3.4,3.9,71,26
ENVMT,ARTSC,Professional Expr ENV440H1-LEC5101,Sider,David,Fall,2013,3.8,3.8,4.1,3.7,3.8,3.7,4.1,3.8,4,54,24
ENVMT,ARTSC,Environmental Change -ENV200H1-LEC0101,Ing,Karen,Winter,2013,3.5,3.8,3.9,3.6,3.6,3.4,N/A,2.9,3.7,403,194
ENVMT,ARTSC,Interdiscipln Environ -ENV222H1-LEC0101,Appolloni,Simon,Winter,2013,3.5,3.4,3.8,3.4,3.4,3.2,N/A,3,3.2,291,140
ENVMT,ARTSC,Intrnatnl Env Policy -ENV322H1-LEC0101,Vogt,Erich,Winter,2013,3.6,3.5,3.8,3.4,3.3,3.3,N/A,3,3.4,55,34
ENVMT,ARTSC,Ontario Envtl Policy -ENV323H1-LEC0101,Houldin,Russell,Winter,2013,3.3,3.5,3.7,4.1,4,3.3,N/A,3,3.3,44,27
ENVMT,ARTSC,Ecological Wrldviews -ENV333H1-LEC0101,Hathaway,Mark,Winter,2013,2.9,3.1,3.1,2.8,2.8,2.7,N/A,4.5,2.5,90,52
ENVMT,ARTSC,Environmental Design -ENV335H1-LEC0101,Waite-Chuah,Sheila,Winter,2013,4,4.5,4.3,4.4,4.6,4,N/A,2.8,4.4,62,35
ENVMT,ARTSC,Env Research -ENV421H1-LEC0101,Sider,David,Winter,2013,3.8,4.3,4.3,4.5,4.3,4.2,N/A,3.5,4,18,6
ENVMT,ARTSC,Environment Seminar -ENV451H1-LEC0101,Vogt,Erich,Winter,2013,3.5,3.6,3.2,3.3,3.4,3.1,N/A,3.2,2.9,57,34
ENVMT,ARTSC,Environmental Change ENV200H1-LEC0101,Verma,Romila,Winter,2014,3.2,3.4,3.7,3.7,3.7,3.2,3.9,2.8,3.7,429,138
ENVMT,ARTSC,Interdiscipln Environ ENV222H1-LEC0101,Macdonald,Douglas,Winter,2014,3.6,3.8,3.5,3.5,3.4,3.2,3.7,3.1,3.3,319,129
ENVMT,ARTSC,Urban Sustainability ENV307H1-LEC0101,Sider,David,Winter,2014,3.5,3.8,3.5,3.9,4.1,3.3,3.4,3.2,3.6,91,37
ENVMT,ARTSC,Intrnatnl Env Policy ENV322H1-LEC0101,Vogt,Erich,Winter,2014,3.4,3.4,2.7,2.6,2.7,2.5,3.5,3.4,2.6,74,27
ENVMT,ARTSC,Ontario Envtl Policy ENV323H1-LEC0101,Houldin,Russell,Winter,2014,3.2,3.5,3.8,4.1,4.2,3.3,3.7,3,3.3,52,13
ENVMT,ARTSC,Environmental Design ENV335H1-LEC0101,Waite-Chuah,Sheila,Winter,2014,4.4,4.4,4,4.2,4.2,4.2,4.4,2.8,4.5,89,39
ENVMT,ARTSC,Env Research,Sider,David,Winter,2014,3.6,3.8,3.9,4,4.2,3.7,3.5,3.8,4,34,13
ENVMT,ARTSC,Current Env Topics ENV451H1-LEC0101,Vogt,Erich,Winter,2014,3.2,3.2,3.1,2.9,3,2.9,3.6,3.4,2.8,82,41
ENVMT,ARTSC,Multidiscpln Environ ENV221H1-S-LEC0101,Pond,David,Summer,2015,4.1,4.4,4.3,4,4.3,4.2,4.6,3.2,4.5,55,19
ENVMT,ARTSC,Intro to Environment ENV100H1-F-LEC0101,Scharper,Stephen,Summer,2015,3.4,3.8,3.5,3.4,3.4,3.5,4.3,2.9,3.7,82,15
ENVMT,ARTSC,Environmental Change ENV200H1-F-LEC0101,Verma,Romila,Summer,2015,3.8,3.9,4,4,4,3.8,4.3,2.7,4.2,118,38
ENVMT,ARTSC,Urban Sustainability ENV307H1-S-LEC0101,Sider,David,Winter,2016,3.9,4.2,3.8,4.1,4.3,3.8,3.7,3.1,3.8,84,28
ENVMT,ARTSC,Special Topics in ENV ENV381H1-S-LEC0101,Diamond,Miriam,Winter,2016,4.1,4.1,3.3,3.5,3.4,3.8,3.2,3.4,4,52,23
ENVMT,ARTSC,Special Topics in ENV ENV381H1-S-LEC0101,Easterbrook,Stephen,Winter,2016,4.1,4.1,4.7,3.5,3.4,3.8,4.7,3.4,4,52,23
ENVMT,ARTSC,Special Topics in ENV ENV381H1-S-LEC0101,Pasche Guignard,Florence,Winter,2016,4.1,4.1,3.5,3.5,3.4,3.8,3.5,3.4,4,52,23
ENVMT,ARTSC,Special Topics in ENV ENV382H1-S-LEC0101,Akinli Kocak,Sedef,Winter,2016,3.6,3.6,2.6,2.9,3.3,2.6,2.8,3.6,3,45,12
ENVMT,ARTSC,Special Topics in ENV ENV382H1-S-LEC0101,Akrigg,Benjamin,Winter,2016,3.6,3.6,2.6,2.9,3.3,2.6,2.6,3.6,3,45,12
ENVMT,ARTSC,Special Topics in ENV ENV382H1-S-LEC0101,Yatchew,Adonis,Winter,2016,3.6,3.6,3.9,2.9,3.3,2.6,3.8,3.6,3,45,12
ENVMT,ARTSC,Environmental Change ENV200H1-LEC0101,Verma,Romila,Summer,2014,3.8,3.9,4.3,3.8,3.8,3.8,4.3,3,4.4,117,48
ENVMT,ARTSC,Intro to Environment ENV100H1-LEC0101,Scharper,Stephen,Summer,2014,4.1,4.2,4.5,3.9,4.1,4.1,4.6,3.1,4.5,98,34
ENVMT,ARTSC,Multidiscpln Environ ENV221H1-S -LEC0101,Pond,David,Summer,2014,3.8,4.1,4,3.9,4.2,3.6,4.4,2.9,3.9,42,20
ENVMT,ARTSC,Intro to Environment ENV100H1-F-LEC0101,Scharper,Stephen,Fall,2014,3.3,3.5,3.9,3.4,3.5,3.4,4.2,2.4,3.7,421,157
ENVMT,ARTSC,Multidiscpln Environ ENV221H1-F-LEC0101,Ing,Karen,Fall,2014,3.9,4,4,3.6,3.7,3.6,4.3,3.3,4,282,109
ENVMT,ARTSC,Environmental Skills ENV223H1-F-LEC0101,Stanley,Anna,Fall,2014,2.1,2.6,2.8,3.2,3.3,2.4,2.9,3.3,2.4,100,43
ENVMT,ARTSC,Lab and Field Methods ENV316H1-F-LEC0101,Drake,Andrew,Fall,2014,4.9,4.9,4.7,4.6,4.4,4,4.3,4.7,4.4,10,7
ENVMT,ARTSC,Lab and Field Methods ENV316H1-F-LEC0101,Finkelstein,Sarah,Fall,2014,4.9,4.9,5,4.6,4.4,4,N/A,4.7,4.4,10,7
ENVMT,ARTSC,Lab and Field Methods ENV316H1-F-LEC0101,Murphy,Jennifer,Fall,2014,4.9,4.9,4.3,4.6,4.4,4,3.5,4.7,4.4,10,7
ENVMT,ARTSC,Nationl Envtl Policy ENV320H1-F-LEC0101,Pond,David,Fall,2014,4.2,4.1,4.5,4,4,3.9,4.7,3.3,4.1,81,32
ENVMT,ARTSC,Ecological Wrldviews ENV333H1-F-LEC0101,Hathaway,Mark,Fall,2014,3.3,3.4,3.4,3.3,3.4,2.8,3.8,3.7,2.9,96,60
ENVMT,ARTSC,Environment and Health ENV341H1-F-LEC0101,Wiseman,Clare,Fall,2014,4,4,3.6,3.7,3.9,3.7,3.6,2.9,3.8,91,40
ENVMT,ARTSC,Terrestrial Energy ENV346H1-F-LEC0101,Sinclair,Ian,Fall,2014,4,4.3,4.4,3.9,4,4,4.3,2.4,4.1,35,17
ENVMT,ARTSC,Power of Eco Ideas ENV347H1-F-LEC0101,Houldin,Russell,Fall,2014,2.6,2.7,2.9,3.1,3.1,2.5,3.1,2.9,2.5,67,20
ENVMT,ARTSC,Energy&Climate Pol ENV350H1-F-LEC2001,Stewart,Keith,Fall,2014,3.4,3.8,3.8,3.7,3.5,3.1,4.1,2.9,3.5,84,36
ENVMT,ARTSC,Energy&Climate Pol ENV350H1-F-LEC5101,Stewart,Keith,Fall,2014,3.7,3.9,3.6,4.1,4,3.4,3.9,3.2,3.7,92,27
ENVMT,ARTSC,Environmental Law ENV422H1-F-LEC5101,Muldoon,Paul,Fall,2014,3.8,4,4,3.9,3.7,3.6,4,3.1,4,51,19
ENVMT,ARTSC,Professional Expr ENV440H1-F-LEC5101,Sider,David,Fall,2014,3.8,4,3.8,4,3.9,3.7,3.8,3.6,4.5,51,24
ENVMT,ARTSC,Current Env Topics ENV451H1-F-LEC0101,Vogt,Erich,Fall,2014,3.3,3.3,3.2,3.1,2.9,3.3,3.7,3.4,3.3,34,11
ENVMT-ARTSC,ARTSC,Current Env Topics ENV451H1-F-LEC0101,Vogt,Erich,Fall,2018,3.9,3.9,3.7,3.3,3.2,3.3,3.8,3.3,3.2,38,11
ENVMT-ARTSC,ARTSC,Environment and Health ENV341H1-F-LEC0101,Wiseman,Clare,Fall,2018,3.5,3.4,3.1,3.6,3.6,3.2,3,3.1,3.1,63,12
ENVMT-ARTSC,ARTSC,Professional Expr ENV440H1-F-LEC5101,Sider,David,Fall,2018,3.8,3.8,4.1,3.7,3.8,3.7,4.1,3.6,4.1,39,18
ENVMT-ARTSC,ARTSC,Energy&Climate Pol ENV350H1-F-LEC2501,Stewart,Keith,Fall,2018,4.3,4.2,3.8,3.5,3.2,3.5,3.7,3.3,3.5,37,7
ENVMT-ARTSC,ARTSC,Energy&Climate Pol ENV350H1-F-LEC5101,Stewart,Keith,Fall,2018,3.7,4.1,4.3,3.8,3.8,3.6,4.3,3.3,3.5,45,17
ENVMT-ARTSC,ARTSC,U of T Campus as a Living Lab ENV461H1-F-LEC0101,Robinson,John,Fall,2018,4.2,4.1,4.3,4.4,4.2,3.9,4.4,3.8,4.6,24,11
ENVMT-ARTSC,ARTSC,Lab and Field Methods ENV316H1-F-LEC0101,Rollinson,Njal,Fall,2018,4.5,4.5,4.7,4.5,4.6,4.3,4.9,3.4,4.4,24,17
ENVMT-ARTSC,ARTSC,Environmental Law ENV422H1-F-LEC5101,Rempe,Graham,Fall,2018,4.2,4.4,4.6,4.2,4.2,4.1,4.6,3.1,3.9,26,12
ENVMT-ARTSC,ARTSC,Lab and Field Methods ENV316H1-F-LEC0101,Peng,Hui,Fall,2018,4.5,4.5,3.7,4.5,4.6,4.3,4.1,3.4,4.4,24,17
ENVMT-ARTSC,ARTSC,Energy & Envirnmnt Transitions ENV362H1-S-LEC0101,Akrigg,Benjamin,Winter,2019,4,4.4,4.1,4.4,4.4,4.3,4.3,3.2,4.2,50,17
ENVMT-ARTSC,ARTSC,Human Interactn with the Envir ENV337H1-S-LEC0101,Avendano,Carlos,Winter,2019,3.61,3.8,4.1,3.5,3.7,3.4,4.2,3.8,3.3,45,18
ENVMT-ARTSC,ARTSC,Environmental Design ENV335H1-S-LEC0101,Waite-Chuah,Sheila,Winter,2019,3.8,4,3.4,3.4,3.4,3.4,3.8,2.8,3.6,78,25
ENVMT-ARTSC,ARTSC,Ontario Envtl Policy ENV323H1-S-LEC0101,Houldin,Russell,Winter,2019,3.23,3.5,3.6,3.5,3.6,3.3,3.5,2.9,3.5,53,13
ENVMT-ARTSC,ARTSC,Environmental Change ENV200H1-S-LEC0101,Ing,Karen,Winter,2019,3.1,3.3,3.2,3.1,3.1,2.9,3.4,3.1,3.1,427,109
ENVMT-ARTSC,ARTSC,Urban Sustainability ENV307H1-S-LEC0101,Jakubiec,John,Winter,2019,3.27,3,2.8,3.1,3.1,2.8,3.3,3.6,2.5,52,22
ENVMT-ARTSC,ARTSC,Nationl Envtl Policy ENV320H1-S-LEC0101,Neville,Kathryn,Winter,2019,3.57,3.9,3.9,3.9,3.7,3.6,4,3.6,3.9,54,14
ENVMT-ARTSC,ARTSC,Env Science Seminar ENV452H1-S-LEC0101,Peng,Hui,Winter,2019,3.6,3,3.6,3.7,3.8,3.7,3.2,2.9,3.9,16,10
ENVMT-ARTSC,ARTSC,Env Science Seminar ENV452H1-S-LEC0101,Rollinson,Njal,Winter,2019,3.6,3,4,3.7,3.8,3.7,3.7,2.9,3.9,16,10
ENVMT-ARTSC,ARTSC,Energy & Envt: Econ  Pol  Sust ENV462H1-S-LEC0101,Yatchew,Adonis,Winter,2019,3.86,4.3,3.8,3.9,3.4,3.3,4.3,2.9,3.4,19,7
ENVMT-ARTSC,ARTSC,Environmental Change ENV200H1-F-LEC0101,Verma,Romila,Summer,2019,3.5,3.6,3.5,3.3,3.2,3.1,3.6,2.9,3.2,172,51
ENVMT-ARTSC,ARTSC,Environmental Skills ENV223H1-F-LEC0101,Abizaid,Christian,Fall,2018,2.6,2.9,3.5,3.3,3.4,2.7,3.9,3.3,2.8,57,27
ENVMT-ARTSC,ARTSC,Intro to Environment ENV100H1-F-LEC0101,Appolloni,Simon,Fall,2018,4,4.2,4.5,3.6,3.8,4,4.7,2.6,4.1,412,192
ENVMT-ARTSC,ARTSC,Multidiscpln Environ ENV221H1-S-LEC0101,Pond,David,Summer,2019,4.3,4.3,4.5,4.3,4.6,4.3,4.8,2.9,4.3,67,24
ENVMT-ARTSC,ARTSC,Is the Internet Green? ENV261H1-F-LEC0101,Diamond,Miriam,Fall,2018,3.6,3.8,4.1,3.2,3.1,3.1,4.6,3.2,3.2,46,21
ENVMT-ARTSC,ARTSC,Intrnatnl Env Policy ENV322H1-F-LEC0101,Green,Jessica,Fall,2018,3.8,3.8,4.1,3.4,3.4,3.5,4,3.3,3.3,46,21
ENVMT-ARTSC,ARTSC,Environmental Law ENV422H1-F-LEC5101,Muldoon,Paul,Fall,2018,4.2,4.4,4.3,4.2,4.2,4.1,4.2,3.1,3.9,26,12
ENVMT-ARTSC,ARTSC,Science of Energy in Envirnmnt ENV262H1-F-LEC0101,Morris,Stephen,Fall,2018,4.2,4,4.5,4,4.4,3.8,4.7,3.3,4,27,7
ENVMT-ARTSC,ARTSC,Multidiscpln Environ ENV221H1-F-LEC0101,Ing,Karen,Fall,2018,3.9,4,3.8,3.6,3.7,3.6,4.1,3.1,3.7,225,76
ENVMT-ARTSC,ARTSC,Multidiscpln Environ ENV221H1-F-LEC2001,Ing,Karen,Fall,2018,3,2.9,3.6,2.9,3.3,3.4,3.9,2.6,3.4,26,7
ENVMT-ARTSC,ARTSC,Power of Eco Ideas ENV347H1-F-LEC0101,Houldin,Russell,Fall,2018,3.8,3.6,4.3,3.9,4.2,3.6,4.1,3.2,3.8,45,18
ES,ARTSC,Earth System Chem ENV233H1-S-LEC0101,D'eon,Jessica,Winter,2018,4,4.1,4.5,4.1,4.2,4,4.7,3.2,4.3,47,23
ES,ARTSC,Earth System Chem ENV233H1-S-LEC0101,Warr,Oliver,Winter,2018,4,4.1,3.6,4.1,4.2,4,4,3.2,4.3,47,23
ES,ARTSC,Our Home Planet ESS105H1-S-LEC5101,Tutty,Lisa,Winter,2018,3.2,3.7,3.9,3.6,3.7,3.4,3.9,3,3.6,326,79
ES,ARTSC,Confront Global Chng ESS205H1-S-LEC5101,Bergquist,Bridget,Winter,2018,3.3,3.6,3.2,3.5,3.5,3.3,3.3,2.6,3.6,421,89
ES,ARTSC,Petrology ESS222H1-S-LEC0101,Soltani Dehnavi,Azam,Winter,2018,3.8,3,2,2.4,2.6,1.8,3.4,4.8,2.2,12,5
ES,ARTSC,Petrology ESS222H1-S-LEC2001,Soltani Dehnavi,Azam,Winter,2018,1.6,1.3,1,1.9,1.6,1.1,1.4,4.4,1,13,7
ES,ARTSC,Earth System Evolution ESS261H1-S-LEC0101,Bank,Carl-Georg,Winter,2018,3.9,4.3,4.3,3.6,3.7,3.8,4.3,3.1,3.8,38,18
